id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
572795001983262720	572795001983262720	2015-03-03 18:25:45 	2015-03-03	18:25:45	+0200	17061263	netanyahu	Benjamin Netanyahu		"""We must all stand together to stop Iran's march of conquest, subjugation, and terror."" #NetanyahuSpeech"	en	[]	[]	[]	161	1035	917	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572795001983262720	False		0								[]				
572794412893270017	572794412893270017	2015-03-03 18:23:24 	2015-03-03	18:23:24	+0200	17061263	netanyahu	Benjamin Netanyahu		"""America's founding doc promises life, liberty &amp; the pursuit of happiness. Iran's...death, tyranny &amp; the pursuit of jihad."" #NetanyahuSpeech"	en	[]	[]	[]	106	1536	1073	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572794412893270017	False		0								[]				
572793080094466048	572793080094466048	2015-03-03 18:18:06 	2015-03-03	18:18:06	+0200	17061263	netanyahu	Benjamin Netanyahu		"""This Capitol dome, helped build our Iron Dome. Thank you, America."" #NetanyahuSpeech"	en	[]	[]	[]	70	703	836	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572793080094466048	False		0								[]				
572792218462785536	572792218462785536	2015-03-03 18:14:41 	2015-03-03	18:14:41	+0200	17061263	netanyahu	Benjamin Netanyahu		"""I want to thank you, Democrats and Republicans, for your common support of Israel. Year after year, decade after decade."" #NetanyahuSpeech"	en	[]	[]	[]	119	851	953	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572792218462785536	False		0								[]				
572790152705134594	572790152705134594	2015-03-03 18:06:28 	2015-03-03	18:06:28	+0200	17061263	netanyahu	Benjamin Netanyahu		My speech is about to begin. RETWEET to spread the word! Watch:  http://t.co/zimNwS56q6 #NetanyahuSpeech  http://t.co/aGlhq6ocDj	en	[]	['http://www.onlythelikud.org.il/speech-to-congress/']	['https://pbs.twimg.com/media/B_L1m5_U0AEoOuS.jpg']	87	710	458	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572790152705134594	False		1	https://pbs.twimg.com/media/B_L1m5_U0AEoOuS.jpg							[]				
572786028244697089	572786028244697089	2015-03-03 17:50:05 	2015-03-03	17:50:05	+0200	17061263	netanyahu	Benjamin Netanyahu		10 minutes until my speech to Congress. Watch here:  https://t.co/5m9XPTDZEp #netanyahuspeech	en	[]	['https://cards.twitter.com/cards/qck1uy/diy0']	[]	67	272	276	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572786028244697089	False		0								[]				
572780977224736768	572780977224736768	2015-03-03 17:30:01 	2015-03-03	17:30:01	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you RT @SenJohnMcCain Look forward to hearing from #Israel PM @netanyahu today - watch his speech live here:  http://t.co/Ty5r4c2spv	en	[{'screen_name': 'senjohnmccain', 'name': 'john mccain', 'id': '19394188'}, {'screen_name': 'netanyahu', 'name': 'benjamin netanyahu', 'id': '17061263'}]	['http://cs.pn/1Eczyci']	[]	34	120	184	['israel']	[]	https://twitter.com/netanyahu/status/572780977224736768	False		0								[]				
572778709393915905	572778709393915905	2015-03-03 17:21:00 	2015-03-03	17:21:00	+0200	17061263	netanyahu	Benjamin Netanyahu		You can watch my speech to Congress in 40 minutes. RETWEET to spread the word and watch here:  http://t.co/zimNwS56q6 #NetanyahuSpeech	en	[]	['http://www.onlythelikud.org.il/speech-to-congress/']	[]	77	642	368	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572778709393915905	False		0								[]				
572777969761968128	572777969761968128	2015-03-03 17:18:04 	2015-03-03	17:18:04	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you for your support. RT @RepFrankGuinta Welcome to Congress, Prime Minister @netanyahu. #IStandWithIsrael	en	[{'screen_name': 'repfrankguinta', 'name': 'rep. frank guinta', 'id': '236960387'}, {'screen_name': 'netanyahu', 'name': 'benjamin netanyahu', 'id': '17061263'}]	[]	[]	36	134	217	['istandwithisrael']	[]	https://twitter.com/netanyahu/status/572777969761968128	False		0								[]				
572776237732511744	572776237732511744	2015-03-03 17:11:11 	2015-03-03	17:11:11	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you, Senator. RT @KellyAyotte I want to welcome PM @netanyahu to Congress - he comes at an important time during Iran negotiations	en	[{'screen_name': 'kellyayotte', 'name': 'kelly ayotte', 'id': '229592356'}, {'screen_name': 'netanyahu', 'name': 'benjamin netanyahu', 'id': '17061263'}]	[]	[]	24	127	197	[]	[]	https://twitter.com/netanyahu/status/572776237732511744	False		0								[]				
572773217577787392	572773217577787392	2015-03-03 16:59:11 	2015-03-03	16:59:11	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you very much RT @SenatorTimScott Welcome to Congress @netanyahu. #IStandWithIsrael	en	[{'screen_name': 'senatortimscott', 'name': 'tim scott', 'id': '217543151'}, {'screen_name': 'netanyahu', 'name': 'benjamin netanyahu', 'id': '17061263'}]	[]	[]	33	178	242	['istandwithisrael']	[]	https://twitter.com/netanyahu/status/572773217577787392	False		0								[]				
572768606036992000	572768606036992000	2015-03-03 16:40:51 	2015-03-03	16:40:51	+0200	17061263	netanyahu	Benjamin Netanyahu		הצטרפו לנאום ראש הממשלה בנימין נתניהו בפני הקונגרס. השידור החי מתחיל בשעה 18:00 &gt;&gt;  http://t.co/JhmbY8SYpX	iw	[]	['http://goo.gl/0i8cVS']	[]	15	41	62	[]	[]	https://twitter.com/netanyahu/status/572768606036992000	False		0								[]				
572766037910810625	572766037910810625	2015-03-03 16:30:39 	2015-03-03	16:30:39	+0200	17061263	netanyahu	Benjamin Netanyahu		You can watch my speech to Congress at 11am ET. RETWEET to spread the word and watch here:  http://t.co/zimNwS56q6 #NetanyahuSpeech	en	[]	['http://www.onlythelikud.org.il/speech-to-congress/']	[]	91	581	353	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572766037910810625	False		0								[]				
572725172874043392	572725172874043392	2015-03-03 13:48:16 	2015-03-03	13:48:16	+0200	17061263	netanyahu	Benjamin Netanyahu		I'm honored &amp; humbled by the strong support of @SenatorMenendez for my speech to Congress today. #NetanyahuSpeech  http://t.co/iZAmDpEgQn	en	[{'screen_name': 'senatormenendez', 'name': 'senator bob menendez', 'id': '18695134'}]	[]	['https://pbs.twimg.com/media/B_K6glQUoAAzVVP.jpg']	194	1001	1206	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572725172874043392	False		1	https://pbs.twimg.com/media/B_K6glQUoAAzVVP.jpg							[]				
572558112160288768	572558112160288768	2015-03-03 02:44:26 	2015-03-03	02:44:26	+0200	17061263	netanyahu	Benjamin Netanyahu		RT if you agree: we must never tolerate a nuclear Iran!  http://t.co/cGyJW9uoKy	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/B_IikSRVEAAcPhc.png']	517	5464	2689	[]	[]	https://twitter.com/netanyahu/status/572558112160288768	False		1	https://pbs.twimg.com/tweet_video_thumb/B_IikSRVEAAcPhc.png							[]				
572474488022949890	572474488022949890	2015-03-02 21:12:08 	2015-03-02	21:12:08	+0200	17061263	netanyahu	Benjamin Netanyahu		"צפו בנאום ראש הממשלה נתניהו בוועידת איפא""ק &gt;&gt;  http://t.co/Sx7AbZVQdx"	iw	[]	['http://goo.gl/zR3Aor']	[]	56	53	89	[]	[]	https://twitter.com/netanyahu/status/572474488022949890	False		0								[]				
572474157050413056	572474157050413056	2015-03-02 21:10:49 	2015-03-02	21:10:49	+0200	17061263	netanyahu	Benjamin Netanyahu		במשך אלפיים שנה, העם שלי, העם היהודי, היה חסר מדינה, חסר הגנה, חסר קול. מעולם לא יכולנו לדבר להגנתנו, להגן על עצמנו. ובכן, לא עוד	iw	[]	[]	[]	58	66	135	[]	[]	https://twitter.com/netanyahu/status/572474157050413056	False		0								[]				
572448354854035456	572448354854035456	2015-03-02 19:28:18 	2015-03-02	19:28:18	+0200	17061263	netanyahu	Benjamin Netanyahu		To Congress, I will reiterate a simple truth: The world must never tolerate a nuclear Iran. RETWEET if I have your support! #netanyahuspeech	en	[]	[]	[]	709	7641	3083	['netanyahuspeech']	[]	https://twitter.com/netanyahu/status/572448354854035456	False		0								[]				
572419365859008513	572419365859008513	2015-03-02 17:33:06 	2015-03-02	17:33:06	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you AIPAC. Thank you America. God bless you all. #AIPAC2015	en	[]	[]	[]	361	1156	1502	['aipac2015']	[]	https://twitter.com/netanyahu/status/572419365859008513	False		0								[]				
572416487073292288	572416487073292288	2015-03-02 17:21:40 	2015-03-02	17:21:40	+0200	17061263	netanyahu	Benjamin Netanyahu		Iran is the foremost sponsor of international terrorism in the world. #AIPAC2015	en	[]	[]	[]	200	796	588	['aipac2015']	[]	https://twitter.com/netanyahu/status/572416487073292288	False		0								[]				
572415149627211776	572415149627211776	2015-03-02 17:16:21 	2015-03-02	17:16:21	+0200	17061263	netanyahu	Benjamin Netanyahu		I bring greetings to you from Jerusalem, our undivided capital. #AIPAC15	en	[]	[]	[]	99	383	548	['aipac15']	[]	https://twitter.com/netanyahu/status/572415149627211776	False		0								[]				
572412584575385602	572412584575385602	2015-03-02 17:06:09 	2015-03-02	17:06:09	+0200	17061263	netanyahu	Benjamin Netanyahu		"נאום ראש הממשלה בנימין נתניהו בוועידת איפא""ק מתחיל כעת. הצטרפו עכשיו &gt;&gt;  http://t.co/EmYv0Ui1M4"	iw	[]	['http://youtu.be/u_s7Vnb35eI']	[]	25	42	74	[]	[]	https://twitter.com/netanyahu/status/572412584575385602	False		0								[]				
572403438560018432	572403438560018432	2015-03-02 16:29:49 	2015-03-02	16:29:49	+0200	17061263	netanyahu	Benjamin Netanyahu		Watch Prime Minister Benjamin Netanyahu's speech to the AIPAC Conference at 10 am EST by clicking below!  http://t.co/EmYv0Ui1M4	en	[]	['http://youtu.be/u_s7Vnb35eI']	[]	38	239	221	[]	[]	https://twitter.com/netanyahu/status/572403438560018432	False		0								[]				
572403384235380736	572403384235380736	2015-03-02 16:29:36 	2015-03-02	16:29:36	+0200	17061263	netanyahu	Benjamin Netanyahu		"בשידור חי: הצטרפו לנאום ראש הממשלה בנימין נתניהו בוועידת איפא""ק. הנאום יתחיל בשעה 17:00 &gt;&gt;  http://t.co/EmYv0Ui1M4"	iw	[]	['http://youtu.be/u_s7Vnb35eI']	[]	9	37	56	[]	[]	https://twitter.com/netanyahu/status/572403384235380736	False		0								[]				
572073257664319489	572073257664319489	2015-03-01 18:37:47 	2015-03-01	18:37:47	+0200	17061263	netanyahu	Benjamin Netanyahu		האם היינו פה אם בגין לא היה עושה את הדבר הנכון?  http://t.co/SVKvs9G7Iu	iw	[]	['http://youtu.be/qbSgBwfVRVk']	[]	58	55	88	[]	[]	https://twitter.com/netanyahu/status/572073257664319489	False		0								[]				
572033643155234816	572033643155234816	2015-03-01 16:00:23 	2015-03-01	16:00:23	+0200	17061263	netanyahu	Benjamin Netanyahu		We are strongly opposed to the agreement being formulated between the world powers and Iran that could endanger Israel’s very existence.	en	[]	[]	[]	376	1589	1352	[]	[]	https://twitter.com/netanyahu/status/572033643155234816	False		0								[]				
572030809353392130	572030809353392130	2015-03-01 15:49:07 	2015-03-01	15:49:07	+0200	17061263	netanyahu	Benjamin Netanyahu		I will do my utmost to ensure our future.	en	[]	[]	[]	156	597	813	[]	[]	https://twitter.com/netanyahu/status/572030809353392130	False		0								[]				
572030609985552384	572030609985552384	2015-03-01 15:48:19 	2015-03-01	15:48:19	+0200	17061263	netanyahu	Benjamin Netanyahu		I am deeply and genuinely concerned for the security of all Israelis, for the fate of the nation, and for the fate of our people.	en	[]	[]	[]	283	1457	1471	[]	[]	https://twitter.com/netanyahu/status/572030609985552384	False		0								[]				
572030363641495552	572030363641495552	2015-03-01 15:47:21 	2015-03-01	15:47:21	+0200	17061263	netanyahu	Benjamin Netanyahu		I am leaving for Washington on a fateful, even historic mission. I am the emissary of all Israelis, even those who disagree with me.	en	[]	[]	[]	658	1830	1923	[]	[]	https://twitter.com/netanyahu/status/572030363641495552	False		0								[]				
571727756410535937	571727756410535937	2015-02-28 19:44:53 	2015-02-28	19:44:53	+0200	17061263	netanyahu	Benjamin Netanyahu		האם ירושלים הייתה מאוחדת בריבונות ישראלית אם לוי אשכול לא היה עושה את הדבר הנכון? צפו &gt;&gt;  http://t.co/R7jENN0MLA	iw	[]	['http://youtu.be/X8d2MDX-qTg']	[]	98	43	79	[]	[]	https://twitter.com/netanyahu/status/571727756410535937	False		0								[]				
571299240485396480	571299240485396480	2015-02-27 15:22:07 	2015-02-27	15:22:07	+0200	17061263	netanyahu	Benjamin Netanyahu		תשובות ל-3 שאלות חשובות: (1) מדוע אצא לוושינגטון בשבוע הבא? (2) מדוע אדבר בפני הקונגרס? (3) למה עכשיו? צפו &gt;&gt;  http://t.co/GuVxvD6yda	iw	[]	['http://goo.gl/AsGvsb']	[]	91	39	82	[]	[]	https://twitter.com/netanyahu/status/571299240485396480	False		0								[]				
570978882146291714	570978882146291714	2015-02-26 18:09:08 	2015-02-26	18:09:08	+0200	17061263	netanyahu	Benjamin Netanyahu		"היום, ימים ספורים לפני שאצא לארצות הברית, עליתי לקברו של אבי ז""ל בהר המנוחות. אמשיך לצעוד בדרכו &gt;&gt;  http://t.co/AQIJ5BlTHj"	iw	[]	['http://goo.gl/hvg9S3']	[]	81	28	81	[]	[]	https://twitter.com/netanyahu/status/570978882146291714	False		0								[]				
570681371557007360	570681371557007360	2015-02-25 22:26:56 	2015-02-25	22:26:56	+0200	17061263	netanyahu	Benjamin Netanyahu		בכוונתי לקדם בתוכנית העבודה שלנו לממשלה הבאה מהלך אשר במסגרתו יגובשו קריטריונים למתן דמי אבטלה ודמי מחלה לעצמאיים &gt;&gt;  http://t.co/g7khsKqIHa	iw	[]	['http://goo.gl/8j4GJb']	[]	91	33	79	[]	[]	https://twitter.com/netanyahu/status/570681371557007360	False		0								[]				
570625904403091456	570624977029849089	2015-02-25 18:46:31 	2015-02-25	18:46:31	+0200	17061263	netanyahu	Benjamin Netanyahu		"הן אולי השלימו, אני לא. כרה""מ יש לי אחריות לביטחון ישראל. אני מכבד את הבית הלבן ואת נשיא ארה""ב, אבל בעניין גורלי חובתי לעשות הכל להגנת ישראל"	iw	[]	[]	[]	55	45	96	[]	[]	https://twitter.com/netanyahu/status/570625904403091456	False		0								[]				
570625576806952962	570624977029849089	2015-02-25 18:45:13 	2015-02-25	18:45:13	+0200	17061263	netanyahu	Benjamin Netanyahu		מההסכם שמתגבש יש סיבות לדאגה. המעצמות התחייבו למנוע מאיראן נשק גרעיני. מההסכם נראה שהן ויתרו על ההתחייבות והשלימו עם יכולת גרעינית לאיראן	iw	[]	[]	[]	23	31	68	[]	[]	https://twitter.com/netanyahu/status/570625576806952962	False		0								[]				
570624977029849089	570624977029849089	2015-02-25 18:42:50 	2015-02-25	18:42:50	+0200	17061263	netanyahu	Benjamin Netanyahu		כשאנחנו מדברים על מחירי הדיור, על יוקר המחייה, אני לרגע לא שוכח את החיים עצמם. האתגר הגדול ביותר לחיינו כעת הוא התחמשות איראן בנשק גרעיני	iw	[]	[]	[]	210	66	119	[]	[]	https://twitter.com/netanyahu/status/570624977029849089	False		0								[]				
570624564733939712	570624396919840769	2015-02-25 18:41:12 	2015-02-25	18:41:12	+0200	17061263	netanyahu	Benjamin Netanyahu		"הדו""ח מציין שעשינו הרבה, אבל אני אומר בצדק שיש הרבה דברים שיש לעשות. אני מתכוון לעשות את זה בממשלה הבאה עם שותפינו הטבעיים"	iw	[]	[]	[]	21	22	61	[]	[]	https://twitter.com/netanyahu/status/570624564733939712	False		0								[]				
570624396919840769	570624396919840769	2015-02-25 18:40:32 	2015-02-25	18:40:32	+0200	17061263	netanyahu	Benjamin Netanyahu		"קיבלנו את דו""ח המבקר לענייני מחירי הדיור. זה דו""ח חשוב ואנחנו מתייחסים אליו בכל הרצינות מפני שהנושא רציני. יש בו מסקנות מתבקשות - והן ייושמו"	iw	[]	[]	[]	21	19	56	[]	[]	https://twitter.com/netanyahu/status/570624396919840769	False		0								[]				
570562508739584000	570562508739584000	2015-02-25 14:34:37 	2015-02-25	14:34:37	+0200	17061263	netanyahu	Benjamin Netanyahu		זה אנחנו או הם #IsraElex  http://t.co/pVERFR48NN	iw	[]	[]	['https://pbs.twimg.com/media/B-sLk8pUIAA0uz-.jpg']	31	32	59	['israelex']	[]	https://twitter.com/netanyahu/status/570562508739584000	False		1	https://pbs.twimg.com/media/B-sLk8pUIAA0uz-.jpg							[]				
570338586022649857	570338302257012737	2015-02-24 23:44:49 	2015-02-24	23:44:49	+0200	17061263	netanyahu	Benjamin Netanyahu		ממשלה שתמשיך לעמוד איתן על האינטרסים הביטחוניים של ישראל, מול כל אויבינו, שתמשיך להצמיח את הכלכלה, שתמשיך להנהיג, באומץ ובאחריות, את ישראל	iw	[]	[]	[]	38	32	75	[]	[]	https://twitter.com/netanyahu/status/570338586022649857	False		0								[]				
570338511917703168	570338302257012737	2015-02-24 23:44:32 	2015-02-24	23:44:32	+0200	17061263	netanyahu	Benjamin Netanyahu		"ממשלת אחדות – לא תהיה. ברצוני להקים ממשלה לאומית רחבה, שתמשיך לעמוד איתנה וחזקה, יחד עם השותפות הטבעיות שלנו ובראשן ""הבית היהודי"""	iw	[]	[]	[]	12	32	77	[]	[]	https://twitter.com/netanyahu/status/570338511917703168	False		0								[]				
570338466224943104	570338302257012737	2015-02-24 23:44:21 	2015-02-24	23:44:21	+0200	17061263	netanyahu	Benjamin Netanyahu		"אני בעד ירושלים מאוחדת, הם נגד. אני נגד ויתור על יו""ש, הם בעד. אני עומד איתן מול לחצים בינ""ל, הם נכנעים ומוותרים ומתקפלים ונסוגים"	iw	[]	[]	[]	38	19	39	[]	[]	https://twitter.com/netanyahu/status/570338466224943104	False		0								[]				
570338302257012737	570338302257012737	2015-02-24 23:43:42 	2015-02-24	23:43:42	+0200	17061263	netanyahu	Benjamin Netanyahu		לא תוקם ממשלת אחדות ביני ובין ציפי ובוז'י. זה לא יקרה, מפני שתהום אידיאולוגית עמוקה פעורה ביני לבינם. הבחירה היא בין ממשלת ליכוד לממשלת שמאל	iw	[]	[]	[]	25	40	89	[]	[]	https://twitter.com/netanyahu/status/570338302257012737	False		0								[]				
570315249229930498	570315249229930498	2015-02-24 22:12:06 	2015-02-24	22:12:06	+0200	17061263	netanyahu	Benjamin Netanyahu		פרופסור אלן דרשוביץ תומך בנאום ראש הממשלה נתניהו בפני הקונגרס &gt;&gt;  http://t.co/5ZZKYda3MN	iw	[]	[]	['https://pbs.twimg.com/media/B-oqsj1UMAAQeDp.jpg']	45	51	90	[]	[]	https://twitter.com/netanyahu/status/570315249229930498	False		1	https://pbs.twimg.com/media/B-oqsj1UMAAQeDp.jpg							[]				
570258933899636737	570258933899636737	2015-02-24 18:28:19 	2015-02-24	18:28:19	+0200	17061263	netanyahu	Benjamin Netanyahu		פרופסור ישראל אומן, חתן פרס נובל, תומך בנאום ראש הממשלה נתניהו בפני הקונגרס. תומכים גם אתם? רטווטו &gt;&gt;  http://t.co/1khvL4xVyf	iw	[]	[]	['https://pbs.twimg.com/media/B-n3elEUYAEsxwe.jpg']	56	71	118	[]	[]	https://twitter.com/netanyahu/status/570258933899636737	False		1	https://pbs.twimg.com/media/B-n3elEUYAEsxwe.jpg							[]				
570251342482026496	570251342482026496	2015-02-24 17:58:09 	2015-02-24	17:58:09	+0200	17061263	netanyahu	Benjamin Netanyahu		כל ארגוני הטרור בעזה פועלים בתמיכה מלאה של איראן, שמצהירה בגלוי על כוונתה להשמידנו. אעשה כל שניתן כדי למנוע הסכם רע שיאפשר לה יכולת גרעינית	iw	[]	[]	[]	48	35	77	[]	[]	https://twitter.com/netanyahu/status/570251342482026496	False		0								[]				
570188910707363840	570188910707363840	2015-02-24 13:50:04 	2015-02-24	13:50:04	+0200	17061263	netanyahu	Benjamin Netanyahu		הסנטור לשעבר ג'ו ליברמן במאמר מיוחד בוושינגטון פוסט &gt;&gt;  http://t.co/vPFyDEEsHS  http://t.co/0a6LSe90JZ	iw	[]	['http://wapo.st/1a64Vc9']	['https://pbs.twimg.com/media/B-m3ymxVEAAZnPV.jpg']	11	51	82	[]	[]	https://twitter.com/netanyahu/status/570188910707363840	False		1	https://pbs.twimg.com/media/B-m3ymxVEAAZnPV.jpg							[]				
570186513725530112	570186513725530112	2015-02-24 13:40:33 	2015-02-24	13:40:33	+0200	17061263	netanyahu	Benjamin Netanyahu		Thank you former Sen. Lieberman. The threat of a nuclear Iran is above partisan politics. RETWEET if you're with us!  http://t.co/PriXPmSmTS	en	[]	[]	['https://pbs.twimg.com/media/B-m1nG4UYAEQc58.jpg']	203	2291	1195	[]	[]	https://twitter.com/netanyahu/status/570186513725530112	False		1	https://pbs.twimg.com/media/B-m1nG4UYAEQc58.jpg							[]				
569846198594482176	569846198594482176	2015-02-23 15:08:15 	2015-02-23	15:08:15	+0200	17061263	netanyahu	Benjamin Netanyahu		אני מברך על המשך הירידה באבטלה בישראל, שעומדת על שיעור מהנמוכים בעולם המערבי - 5.6 אחוזים. נמשיך להוביל מדיניות כלכלית אחראית לצמיחה במשק	iw	[]	[]	[]	54	29	92	[]	[]	https://twitter.com/netanyahu/status/569846198594482176	False		0								[]				
569809131890020352	569809131890020352	2015-02-23 12:40:58 	2015-02-23	12:40:58	+0200	17061263	netanyahu	Benjamin Netanyahu		"ההתחייבות שלי לתושבי ירושלים: אם ארכיב את הממשלה הבאה, אשמור על תיק ירושלים במשרד רה""מ ובשיתוף פעולה עם ראש העיר ברקת נמשיך את פיתוח העיר"	iw	[]	[]	[]	108	22	78	[]	[]	https://twitter.com/netanyahu/status/569809131890020352	False		0								[]				
569512661794160641	569512661794160641	2015-02-22 17:02:54 	2015-02-22	17:02:54	+0200	17061263	netanyahu	Benjamin Netanyahu		Who will lead Israel &amp; keep us safe? Likud under my leadership or a submissive leftist govt headed by Tzipi &amp; Isaac?  http://t.co/M7J2D0LuI9	en	[]	[]	['https://pbs.twimg.com/media/B-dQvz2CQAA7qL1.jpg']	198	595	510	[]	[]	https://twitter.com/netanyahu/status/569512661794160641	False		1	https://pbs.twimg.com/media/B-dQvz2CQAA7qL1.jpg							[]				
569507454733524992	569507454733524992	2015-02-22 16:42:12 	2015-02-22	16:42:12	+0200	17061263	netanyahu	Benjamin Netanyahu		הבחירות הקרובות עוסקות בשאלה אחת: מי ינהיג המדינה, מי ישמור על ביטחוננו? הליכוד בראשותי, או ממשלת שמאל של ציפי ובוז'י  http://t.co/U73awKyeSZ	iw	[]	[]	['https://pbs.twimg.com/media/B-dMAvgCEAAjXU-.jpg']	43	78	104	[]	[]	https://twitter.com/netanyahu/status/569507454733524992	False		1	https://pbs.twimg.com/media/B-dMAvgCEAAjXU-.jpg							[]				
569444672856154112	569444469839261696	2015-02-22 12:32:44 	2015-02-22	12:32:44	+0200	17061263	netanyahu	Benjamin Netanyahu		"החודש הקרוב קריטי לשיחות הגרעין בין איראן והמעצמות. לכן אצא בשבוע הבא לארה""ב במטרה להסביר בקונגרס מדוע מדובר בהסכם רע שמסוכן לישראל ולעולם"	iw	[]	[]	[]	32	31	69	[]	[]	https://twitter.com/netanyahu/status/569444672856154112	False		0								[]				
569444469839261696	569444469839261696	2015-02-22 12:31:56 	2015-02-22	12:31:56	+0200	17061263	netanyahu	Benjamin Netanyahu		"תמוה ששיחות הגרעין נמשכות (ובמאמץ מוגבר) אחרי שבסופ""ש פורסם דוח סבא""א שקבע כי איראן ממשיכה להסתיר את המרכיבים הצבאיים של תוכנית הגרעין שלה"	iw	[]	[]	[]	31	32	81	[]	[]	https://twitter.com/netanyahu/status/569444469839261696	False		0								[]				
569200600283348992	569200600283348992	2015-02-21 20:22:53 	2015-02-21	20:22:53	+0200	17061263	netanyahu	Benjamin Netanyahu		האם היינו כאן אם בן גוריון לא היה עושה את הדבר הנכון? צפו &gt;&gt;  http://t.co/3LPz0Ehmdx	iw	[]	['http://youtu.be/W9Qb_yDk0TY']	[]	66	50	78	[]	[]	https://twitter.com/netanyahu/status/569200600283348992	False		0								[]				
568773479157202944	568773479157202944	2015-02-20 16:05:39 	2015-02-20	16:05:39	+0200	17061263	netanyahu	Benjamin Netanyahu		שבת שלום מירושלים המושלגת. Shabbat Shalom from snowy Jerusalem  http://t.co/WPUA5SzsI7	und	[]	[]	['https://pbs.twimg.com/media/B-SwdqcCQAAjkUY.jpg']	200	297	552	[]	[]	https://twitter.com/netanyahu/status/568773479157202944	False		1	https://pbs.twimg.com/media/B-SwdqcCQAAjkUY.jpg							[]				
568518396167344128	568518396167344128	2015-02-19 23:12:02 	2015-02-19	23:12:02	+0200	17061263	netanyahu	Benjamin Netanyahu		אפילו ממש עכשיו, למרות השלג והקור, יהודים לא מוותרים על הכותל המערבי. ירושלים תישאר לעולם מאוחדת תחת ריבונות ישראל  http://t.co/DvEshmPtBM	iw	[]	[]	['https://pbs.twimg.com/media/B-PId72CYAA8Wns.png']	83	109	201	[]	[]	https://twitter.com/netanyahu/status/568518396167344128	False		1	https://pbs.twimg.com/media/B-PId72CYAA8Wns.png							[]				
568455388921622528	568455388921622528	2015-02-19 19:01:40 	2015-02-19	19:01:40	+0200	17061263	netanyahu	Benjamin Netanyahu		"הבוקר הודיעה ציפי לבני כי הצעתה היא לנהל משא ומתן ""עם המתונים ברשות"". ובכן, כיצד נראה ניהול משא ומתן על פי ציפי לבני?  http://t.co/qJ16cD2HQZ"	iw	[]	['http://goo.gl/MdlTSW']	[]	38	27	62	[]	[]	https://twitter.com/netanyahu/status/568455388921622528	False		0								[]				
568429588285501442	568429588285501442	2015-02-19 17:19:09 	2015-02-19	17:19:09	+0200	17061263	netanyahu	Benjamin Netanyahu		Thanks to the comments from @JebBush regarding my upcoming speech to Congress:  http://t.co/NaELIbL4XJ	en	[{'screen_name': 'jebbush', 'name': 'jeb bush', 'id': '113047940'}]	[]	['https://pbs.twimg.com/media/B-N3smQCAAASfM0.jpg']	173	474	475	[]	[]	https://twitter.com/netanyahu/status/568429588285501442	False		1	https://pbs.twimg.com/media/B-N3smQCAAASfM0.jpg							[]				
568386686733778945	568386686733778945	2015-02-19 14:28:40 	2015-02-19	14:28:40	+0200	17061263	netanyahu	Benjamin Netanyahu		אל תתבלבלו: תבחרו בבוז'י - תקבלו את ציפי  http://t.co/pzZfM2RoR2	iw	[]	[]	['https://pbs.twimg.com/media/B-NQrLQCUAEwgjA.jpg']	36	41	98	[]	[]	https://twitter.com/netanyahu/status/568386686733778945	False		1	https://pbs.twimg.com/media/B-NQrLQCUAEwgjA.jpg							[]				
568289709622890496	568289709622890496	2015-02-19 08:03:19 	2015-02-19	08:03:19	+0200	17061263	netanyahu	Benjamin Netanyahu		"Remember: if you vote Buji, you get Tzipi! Please watch our latest ad ""Pizza Buji"" with English subtitles:  https://t.co/uyUn1hYU2u"	en	[]	['https://www.facebook.com/video.php?v=10152722376642076&set=vb.268108602075&type=2&theater']	[]	33	53	83	[]	[]	https://twitter.com/netanyahu/status/568289709622890496	False		0								[]				
568156241366642688	568156241366642688	2015-02-18 23:12:58 	2015-02-18	23:12:58	+0200	17061263	netanyahu	Benjamin Netanyahu		New poll shows Americans want Congressional speech on Iran&gt;&gt;&gt;  http://t.co/2tpeEBPrr4	en	[]	['http://www.bloombergview.com/articles/2015-02-18/poll-shows-americans-want-netanyahu-to-speak']	[]	127	274	265	[]	[]	https://twitter.com/netanyahu/status/568156241366642688	False		0								[]				
